,estimated_diameter,name,neo_reference_id,absolute_magnitude_h,is_sentry_object,close_approach_day,close_approach_full,relative_velocity_kmh,miss_distance_lunar,miss_distance_astro,miss_distance_km,estimated_diameter_min,estimated_diameter_max,average_diameter,impact_strength
1117,"{'kilometers': {'estimated_diameter_min': 0.0192555078, 'estimated_diameter_max': 0.0430566244}, 'meters': {'estimated_diameter_min': 19.2555078188, 'estimated_diameter_max': 43.0566244241}, 'miles': {'estimated_diameter_min': 0.0119648141, 'estimated_diameter_max': 0.0267541378}, 'feet': {'estimated_diameter_min': 63.1742402722, 'estimated_diameter_max': 141.2618956756}}",(2019 EU),3838895,25.7,False,2019-03-08,2019-Mar-08 05:54,37673.8607035829,2.0416212982,0.0052483838,785147.037422506,19.2555078188,43.0566244241,31.156066121450003,1173769.2951311257
1118,"{'kilometers': {'estimated_diameter_min': 0.0152951935, 'estimated_diameter_max': 0.0342010925}, 'meters': {'estimated_diameter_min': 15.2951935344, 'estimated_diameter_max': 34.201092472}, 'miles': {'estimated_diameter_min': 0.0095039897, 'estimated_diameter_max': 0.021251567}, 'feet': {'estimated_diameter_min': 50.1810827555, 'estimated_diameter_max': 112.2083122258}}",(2019 EF1),3838900,26.2,False,2019-03-08,2019-Mar-08 23:56,22123.9644475971,6.4542485165,0.0165918985,2482112.674856195,15.2951935344,34.201092472,24.7481430032,547527.0359468457
1119,"{'kilometers': {'estimated_diameter_min': 0.0175612318, 'estimated_diameter_max': 0.0392681082}, 'meters': {'estimated_diameter_min': 17.561231848, 'estimated_diameter_max': 39.2681081809}, 'miles': {'estimated_diameter_min': 0.0109120402, 'estimated_diameter_max': 0.0244000636}, 'feet': {'estimated_diameter_min': 57.6155918963, 'estimated_diameter_max': 128.8323800441}}",(2019 EB2),3838932,25.9,False,2019-03-08,2019-Mar-08 13:29,46667.2125067646,5.1824970794,0.0133226146,1993034.766990902,17.561231848,39.2681081809,28.41467001445,1326033.44387393
1120,"{'kilometers': {'estimated_diameter_min': 0.2016299194, 'estimated_diameter_max': 0.4508582062}, 'meters': {'estimated_diameter_min': 201.6299194428, 'estimated_diameter_max': 450.8582061718}, 'miles': {'estimated_diameter_min': 0.1252869847, 'estimated_diameter_max': 0.2801502144}, 'feet': {'estimated_diameter_min': 661.5155049046, 'estimated_diameter_max': 1479.1936371367}}",(2019 EQ2),3840116,20.6,False,2019-03-08,2019-Mar-08 19:31,84115.0953984985,115.8247867994,0.2977500946,44542779.944458502,201.6299194428,450.8582061718,326.2440628073,27442050.466229774
1121,"{'kilometers': {'estimated_diameter_min': 0.1487835705, 'estimated_diameter_max': 0.3326901775}, 'meters': {'estimated_diameter_min': 148.7835704774, 'estimated_diameter_max': 332.6901775226}, 'miles': {'estimated_diameter_min': 0.092449796, 'estimated_diameter_max': 0.2067240283}, 'feet': {'estimated_diameter_min': 488.1350893651, 'estimated_diameter_max': 1091.5032420232}}",164207 (2004 GU9),2164207,21.26,False,2019-03-09,2019-Mar-09 19:25,21022.3382140505,111.2062717228,0.2858773052,42766635.939259924,148.7835704774,332.6901775226,240.736874,5060851.98582126
1122,"{'kilometers': {'estimated_diameter_min': 0.0322518756, 'estimated_diameter_max': 0.0721173863}, 'meters': {'estimated_diameter_min': 32.2518756454, 'estimated_diameter_max': 72.1173863449}, 'miles': {'estimated_diameter_min': 0.0200403802, 'estimated_diameter_max': 0.0448116525}, 'feet': {'estimated_diameter_min': 105.8132436923, 'estimated_diameter_max': 236.6056058158}}",(2012 DF31),3599863,24.58,False,2019-03-09,2019-Mar-09 12:44,54341.8324093465,9.2700003539,0.0238303351,3564967.372346237,32.2518756454,72.1173863449,52.18463099515,2835808.4718820304
1123,"{'kilometers': {'estimated_diameter_min': 0.0175612318, 'estimated_diameter_max': 0.0392681082}, 'meters': {'estimated_diameter_min': 17.561231848, 'estimated_diameter_max': 39.2681081809}, 'miles': {'estimated_diameter_min': 0.0109120402, 'estimated_diameter_max': 0.0244000636}, 'feet': {'estimated_diameter_min': 57.6155918963, 'estimated_diameter_max': 128.8323800441}}",(2016 VZ),3763275,25.9,False,2019-03-09,2019-Mar-09 10:30,38550.9498067642,113.5115703692,0.2918035228,43653185.469376436,17.561231848,39.2681081809,28.41467001445,1095412.5175028297
1124,"{'kilometers': {'estimated_diameter_min': 0.0201629919, 'estimated_diameter_max': 0.0450858206}, 'meters': {'estimated_diameter_min': 20.1629919443, 'estimated_diameter_max': 45.0858206172}, 'miles': {'estimated_diameter_min': 0.0125286985, 'estimated_diameter_max': 0.0280150214}, 'feet': {'estimated_diameter_min': 66.1515504905, 'estimated_diameter_max': 147.9193637137}}",(2017 GO5),3773839,25.6,False,2019-03-09,2019-Mar-09 21:16,26158.7397280371,25.7690496993,0.0662443437,9910012.717067919,20.1629919443,45.0858206172,32.62440628075,853413.3526798781
1125,"{'kilometers': {'estimated_diameter_min': 0.0096506147, 'estimated_diameter_max': 0.0215794305}, 'meters': {'estimated_diameter_min': 9.6506146958, 'estimated_diameter_max': 21.5794304844}, 'miles': {'estimated_diameter_min': 0.0059966121, 'estimated_diameter_max': 0.0134088323}, 'feet': {'estimated_diameter_min': 31.6621227185, 'estimated_diameter_max': 70.7986587106}}",(2018 FM3),3802052,27.2,False,2019-03-09,2019-Mar-09 22:33,21546.2736545038,43.8221626416,0.1126533744,16852704.858552528,9.6506146958,21.5794304844,15.6150225901,336445.5498475533
1126,"{'kilometers': {'estimated_diameter_min': 0.0319561887, 'estimated_diameter_max': 0.0714562102}, 'meters': {'estimated_diameter_min': 31.9561886721, 'estimated_diameter_max': 71.4562101727}, 'miles': {'estimated_diameter_min': 0.0198566489, 'estimated_diameter_max': 0.0444008168}, 'feet': {'estimated_diameter_min': 104.8431420431, 'estimated_diameter_max': 234.436392583}}",(2019 DZ1),3838873,24.6,False,2019-03-09,2019-Mar-09 10:10,38860.8939272437,49.1874096648,0.1264457832,18916019.837201784,31.9561886721,71.4562101727,51.7061994224,2009349.1311347957
1127,"{'kilometers': {'estimated_diameter_min': 0.0699125232, 'estimated_diameter_max': 0.1563291544}, 'meters': {'estimated_diameter_min': 69.9125232246, 'estimated_diameter_max': 156.3291544087}, 'miles': {'estimated_diameter_min': 0.0434416145, 'estimated_diameter_max': 0.097138403}, 'feet': {'estimated_diameter_min': 229.3718026961, 'estimated_diameter_max': 512.8909429502}}",(2019 SK7),3872623,22.9,False,2019-03-09,2019-Mar-09 12:50,51058.7014564044,124.0733732041,0.3189546869,47714941.786756903,69.9125232246,156.3291544087,113.12083881665,5775803.137637374
1128,"{'kilometers': {'estimated_diameter_min': 0.0184737464, 'estimated_diameter_max': 0.0413085527}, 'meters': {'estimated_diameter_min': 18.4737463615, 'estimated_diameter_max': 41.3085526634}, 'miles': {'estimated_diameter_min': 0.0114790503, 'estimated_diameter_max': 0.0256679367}, 'feet': {'estimated_diameter_min': 60.6094060127, 'estimated_diameter_max': 135.5267519203}}",(2021 CF),54109178,25.79,False,2019-03-09,2019-Mar-09 09:27,45989.306835948,68.6041856027,0.1763603743,26383136.347682741,18.4737463615,41.3085526634,29.89114951245,1374673.2466072605
1129,"{'kilometers': {'estimated_diameter_min': 0.0176422908, 'estimated_diameter_max': 0.0394493615}, 'meters': {'estimated_diameter_min': 17.6422908113, 'estimated_diameter_max': 39.4493615328}, 'miles': {'estimated_diameter_min': 0.0109624079, 'estimated_diameter_max': 0.0245126892}, 'feet': {'estimated_diameter_min': 57.8815333853, 'estimated_diameter_max': 129.4270432914}}",(2021 CG4),54111266,25.89,False,2019-03-09,2019-Mar-09 19:37,37679.0181425824,69.6016514282,0.1789245538,26766732.139180406,17.6422908113,39.4493615328,28.54582617205,1075578.7022316754
1130,"{'kilometers': {'estimated_diameter_min': 0.2658, 'estimated_diameter_max': 0.5943468684}, 'meters': {'estimated_diameter_min': 265.8, 'estimated_diameter_max': 594.3468684194}, 'miles': {'estimated_diameter_min': 0.1651604118, 'estimated_diameter_max': 0.369309908}, 'feet': {'estimated_diameter_min': 872.047272, 'estimated_diameter_max': 1949.9569797852}}",333521 (2005 PO),2333521,20.0,False,2019-03-20,2019-Mar-20 03:54,36033.6631196239,104.9953118197,0.2699108273,40378084.854017851,265.8,594.3468684194,430.07343420970005,15497121.245012065
1131,"{'kilometers': {'estimated_diameter_min': 0.1214940408, 'estimated_diameter_max': 0.2716689341}, 'meters': {'estimated_diameter_min': 121.4940407996, 'estimated_diameter_max': 271.6689340891}, 'miles': {'estimated_diameter_min': 0.0754928736, 'estimated_diameter_max': 0.1688071972}, 'feet': {'estimated_diameter_min': 398.6025088171, 'estimated_diameter_max': 891.3023057169}}",535844 (2015 BY310),2535844,21.7,False,2019-03-20,2019-Mar-20 11:27,24596.186240159,22.8066611999,0.0586289491,8770765.905698417,121.4940407996,271.6689340891,196.58148744435,4835154.87654871
1132,"{'kilometers': {'estimated_diameter_min': 0.0096506147, 'estimated_diameter_max': 0.0215794305}, 'meters': {'estimated_diameter_min': 9.6506146958, 'estimated_diameter_max': 21.5794304844}, 'miles': {'estimated_diameter_min': 0.0059966121, 'estimated_diameter_max': 0.0134088323}, 'feet': {'estimated_diameter_min': 31.6621227185, 'estimated_diameter_max': 70.7986587106}}",(2017 FY101),3772993,27.2,False,2019-03-20,2019-Mar-20 23:42,67320.4347125856,98.4093107926,0.2529802334,37845304.068742858,9.6506146958,21.5794304844,15.6150225901,1051210.1088123764
1133,"{'kilometers': {'estimated_diameter_min': 0.0699125232, 'estimated_diameter_max': 0.1563291544}, 'meters': {'estimated_diameter_min': 69.9125232246, 'estimated_diameter_max': 156.3291544087}, 'miles': {'estimated_diameter_min': 0.0434416145, 'estimated_diameter_max': 0.097138403}, 'feet': {'estimated_diameter_min': 229.3718026961, 'estimated_diameter_max': 512.8909429502}}",(2018 AD4),3797491,22.9,False,2019-03-20,2019-Mar-20 10:11,56544.1656829016,145.6271105669,0.3743627521,56003870.321498027,69.9125232246,156.3291544087,113.12083881665,6396323.452237464
1134,"{'kilometers': {'estimated_diameter_min': 0.1925550782, 'estimated_diameter_max': 0.4305662442}, 'meters': {'estimated_diameter_min': 192.5550781879, 'estimated_diameter_max': 430.566244241}, 'miles': {'estimated_diameter_min': 0.1196481415, 'estimated_diameter_max': 0.2675413778}, 'feet': {'estimated_diameter_min': 631.7424027221, 'estimated_diameter_max': 1412.6189567557}}",(2019 CW2),3838195,20.7,False,2019-03-20,2019-Mar-20 00:16,70133.41705252,187.9618142694,0.4831923246,72284542.560508602,192.5550781879,430.566244241,311.56066121444996,21850813.790111914
1135,"{'kilometers': {'estimated_diameter_min': 0.1058168859, 'estimated_diameter_max': 0.2366137501}, 'meters': {'estimated_diameter_min': 105.8168859331, 'estimated_diameter_max': 236.6137501138}, 'miles': {'estimated_diameter_min': 0.0657515442, 'estimated_diameter_max': 0.1470249225}, 'feet': {'estimated_diameter_min': 347.1682720448, 'estimated_diameter_max': 776.2918559233}}",(2019 CD5),3838263,22.0,False,2019-03-20,2019-Mar-20 09:03,61305.4722098552,10.102480932,0.025970388,3885114.72787356,105.8168859331,236.6137501138,171.21531802344998,10496435.920988133
1136,"{'kilometers': {'estimated_diameter_min': 0.0175612318, 'estimated_diameter_max': 0.0392681082}, 'meters': {'estimated_diameter_min': 17.561231848, 'estimated_diameter_max': 39.2681081809}, 'miles': {'estimated_diameter_min': 0.0109120402, 'estimated_diameter_max': 0.0244000636}, 'feet': {'estimated_diameter_min': 57.6155918963, 'estimated_diameter_max': 128.8323800441}}",(2019 ES2),3840114,25.9,False,2019-03-20,2019-Mar-20 10:54,24900.894878251,7.604753166,0.019549494,2924562.66197778,17.561231848,39.2681081809,28.41467001445,707550.7110300103
1137,"{'kilometers': {'estimated_diameter_min': 0.0060891262, 'estimated_diameter_max': 0.0136157002}, 'meters': {'estimated_diameter_min': 6.0891262211, 'estimated_diameter_max': 13.6157001539}, 'miles': {'estimated_diameter_min': 0.0037836064, 'estimated_diameter_max': 0.0084604012}, 'feet': {'estimated_diameter_min': 19.9774488711, 'estimated_diameter_max': 44.6709336928}}",(2019 FY1),3840718,28.2,False,2019-03-20,2019-Mar-20 23:02,11280.307295829,6.5086760739,0.0167318151,2503043.900193837,6.0891262211,13.6157001539,9.8524131875,111138.2483604781
1138,"{'kilometers': {'estimated_diameter_min': 0.0319561887, 'estimated_diameter_max': 0.0714562102}, 'meters': {'estimated_diameter_min': 31.9561886721, 'estimated_diameter_max': 71.4562101727}, 'miles': {'estimated_diameter_min': 0.0198566489, 'estimated_diameter_max': 0.0444008168}, 'feet': {'estimated_diameter_min': 104.8431420431, 'estimated_diameter_max': 234.436392583}}",(2019 GE4),3840860,24.6,False,2019-03-20,2019-Mar-20 01:53,11394.431774307,50.5376268365,0.1299167785,19435273.340861795,31.9561886721,71.4562101727,51.7061994224,589162.7616272488
1139,"{'kilometers': {'estimated_diameter_min': 0.0278326768, 'estimated_diameter_max': 0.0622357573}, 'meters': {'estimated_diameter_min': 27.8326768072, 'estimated_diameter_max': 62.2357573367}, 'miles': {'estimated_diameter_min': 0.0172944182, 'estimated_diameter_max': 0.0386714948}, 'feet': {'estimated_diameter_min': 91.3145593761, 'estimated_diameter_max': 204.1855621004}}",(2007 DH8),3368734,24.9,False,2019-03-21,2019-Mar-21 16:53,52818.517164114,178.3564068734,0.4584997606,68590587.581269922,27.8326768072,62.2357573367,45.034217071949996,2378640.5673872265
1140,"{'kilometers': {'estimated_diameter_min': 0.0667659413, 'estimated_diameter_max': 0.1492931834}, 'meters': {'estimated_diameter_min': 66.7659413495, 'estimated_diameter_max': 149.2931834393}, 'miles': {'estimated_diameter_min': 0.0414864197, 'estimated_diameter_max': 0.0927664547}, 'feet': {'estimated_diameter_min': 219.0483710172, 'estimated_diameter_max': 489.807047955}}",(2016 GS2),3749066,23.0,False,2019-03-21,2019-Mar-21 08:37,25676.6236538348,190.1962417449,0.4889363541,73143837.138925767,66.7659413495,149.2931834393,108.0295623944,2773834.4170894735
1141,"{'kilometers': {'estimated_diameter_min': 0.0096506147, 'estimated_diameter_max': 0.0215794305}, 'meters': {'estimated_diameter_min': 9.6506146958, 'estimated_diameter_max': 21.5794304844}, 'miles': {'estimated_diameter_min': 0.0059966121, 'estimated_diameter_max': 0.0134088323}, 'feet': {'estimated_diameter_min': 31.6621227185, 'estimated_diameter_max': 70.7986587106}}",(2016 TU),3760220,27.2,False,2019-03-21,2019-Mar-21 03:44,75798.0168680614,52.5634306945,0.1351245005,20214337.459613935,9.6506146958,21.5794304844,15.6150225901,1183587.7456795597
1142,"{'kilometers': {'estimated_diameter_min': 0.0278326768, 'estimated_diameter_max': 0.0622357573}, 'meters': {'estimated_diameter_min': 27.8326768072, 'estimated_diameter_max': 62.2357573367}, 'miles': {'estimated_diameter_min': 0.0172944182, 'estimated_diameter_max': 0.0386714948}, 'feet': {'estimated_diameter_min': 91.3145593761, 'estimated_diameter_max': 204.1855621004}}",(2019 DS),3838841,24.9,False,2019-03-21,2019-Mar-21 07:58,32008.6047594099,17.2770561529,0.0444140261,6644243.702684407,27.8326768072,62.2357573367,45.034217071949996,1441482.4549055172
1143,"{'kilometers': {'estimated_diameter_min': 0.0076657557, 'estimated_diameter_max': 0.0171411509}, 'meters': {'estimated_diameter_min': 7.6657557353, 'estimated_diameter_max': 17.1411509231}, 'miles': {'estimated_diameter_min': 0.0047632783, 'estimated_diameter_max': 0.0106510141}, 'feet': {'estimated_diameter_min': 25.1501180466, 'estimated_diameter_max': 56.2373735944}}",(2020 FV3),54016334,27.7,False,2019-03-21,2019-Mar-21 19:07,44499.5560001869,84.5094010075,0.2172478175,32499810.760148725,7.6657557353,17.1411509231,12.4034533292,551948.16601844
1144,"{'kilometers': {'estimated_diameter_min': 0.2315021222, 'estimated_diameter_max': 0.5176544822}, 'meters': {'estimated_diameter_min': 231.5021222103, 'estimated_diameter_max': 517.6544821978}, 'miles': {'estimated_diameter_min': 0.1438487052, 'estimated_diameter_max': 0.3216554833}, 'feet': {'estimated_diameter_min': 759.5214226325, 'estimated_diameter_max': 1698.3415313737}}",228502 (2001 TE2),2228502,20.3,False,2019-03-14,2019-Mar-14 16:44,22103.0329818826,42.1437009681,0.1083385629,16207218.248701023,231.5021222103,517.6544821978,374.57830220405003,8279316.5679137055
1145,"{'kilometers': {'estimated_diameter_min': 0.1579628558, 'estimated_diameter_max': 0.3532156834}, 'meters': {'estimated_diameter_min': 157.96285576, 'estimated_diameter_max': 353.2156833994}, 'miles': {'estimated_diameter_min': 0.0981535376, 'estimated_diameter_max': 0.2194779824}, 'feet': {'estimated_diameter_min': 518.2508556917, 'estimated_diameter_max': 1158.8441427241}}",286080 (2001 TX1),2286080,21.13,False,2019-03-14,2019-Mar-14 09:24,66324.8392757478,171.2029799098,0.4401104882,65839591.599380134,157.96285576,353.2156833994,255.5892695797,16951917.22547938
1146,"{'kilometers': {'estimated_diameter_min': 0.3841978911, 'estimated_diameter_max': 0.8590926012}, 'meters': {'estimated_diameter_min': 384.1978910643, 'estimated_diameter_max': 859.0926012318}, 'miles': {'estimated_diameter_min': 0.2387294278, 'estimated_diameter_max': 0.5338152287}, 'feet': {'estimated_diameter_min': 1260.4918089193, 'estimated_diameter_max': 2818.5453698252}}",387717 (2003 DN4),2387717,19.2,False,2019-03-14,2019-Mar-14 09:17,85025.1724791689,119.333520664,0.306769976,45892134.98955112,384.1978910643,859.0926012318,621.64524614805,52855494.27459336
1147,"{'kilometers': {'estimated_diameter_min': 0.1332155667, 'estimated_diameter_max': 0.2978790628}, 'meters': {'estimated_diameter_min': 133.2155666981, 'estimated_diameter_max': 297.8790627982}, 'miles': {'estimated_diameter_min': 0.0827762899, 'estimated_diameter_max': 0.1850934111}, 'feet': {'estimated_diameter_min': 437.0589598459, 'estimated_diameter_max': 977.2935443908}}",515639 (2014 MK27),2515639,21.5,False,2019-03-14,2019-Mar-14 14:25,67432.5015820956,125.7538822624,0.3232747616,48361215.760117792,133.2155666981,297.8790627982,215.54731474814997,14534894.642771082
1148,"{'kilometers': {'estimated_diameter_min': 0.0101054342, 'estimated_diameter_max': 0.0225964377}, 'meters': {'estimated_diameter_min': 10.1054341542, 'estimated_diameter_max': 22.5964377109}, 'miles': {'estimated_diameter_min': 0.0062792237, 'estimated_diameter_max': 0.0140407711}, 'feet': {'estimated_diameter_min': 33.1543125905, 'estimated_diameter_max': 74.1352966996}}",(2016 CK31),3742061,27.1,False,2019-03-14,2019-Mar-14 03:51,21055.8483679342,36.187769076,0.093027684,13916743.37743308,10.1054341542,22.5964377109,16.350935932549998,344282.82766957954
